Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
25088,1.5,Ideal,H,SI2,62.4,58.0,7.29,7.26,4.54,8471
16290,0.35,Ideal,H,IF,61.7,54.0,4.53,4.55,2.8,859
24312,0.56,Ideal,G,VS1,61.2,54.0,5.36,5.32,3.27,1890
22645,1.09,Premium,D,SI1,61.6,58.0,6.61,6.57,4.06,5799
21815,1.76,Fair,J,VS1,56.9,66.0,8.09,7.94,4.56,9314
15063,0.34,Ideal,H,VVS2,61.8,54.0,4.49,4.47,2.77,880
22094,0.8,Very Good,H,VS1,62.7,56.0,5.88,5.96,3.71,3144
5846,0.4,Premium,E,VS2,,59.0,4.81,4.77,2.84,975
14466,0.71,Ideal,G,SI1,59.7,60.0,5.79,5.81,3.46,2522
14762,0.9,Very Good,G,VS2,63.1,56.0,6.14,6.04,3.84,4309
25878,0.4,Ideal,I,VS2,62.6,54.0,4.74,4.75,2.97,667
10067,0.52,Very Good,G,VS2,63.0,56.0,5.09,5.13,3.22,1369
17296,0.51,Ideal,G,IF,61.4,54.0,5.18,5.24,3.2,2208
19473,0.9,Good,G,SI2,62.7,59.0,6.04,6.12,3.81,3489
3946,1.0,Very Good,G,VS2,60.0,55.0,6.41,6.52,3.88,5385
20886,0.32,Ideal,G,VVS2,61.3,56.0,4.43,4.44,2.72,730
20168,1.08,Very Good,E,SI2,59.8,59.0,6.65,6.73,4.0,4415
21129,1.36,Ideal,F,VVS1,61.3,57.0,7.13,7.23,4.4,15247
5105,1.19,Ideal,F,SI1,62.1,56.0,6.81,6.84,4.24,5937
4263,0.7,Very Good,J,SI1,58.4,62.0,5.85,5.87,3.42,1836
12391,0.73,Good,F,SI2,58.1,62.0,5.92,5.93,3.44,2191
16606,1.11,Ideal,G,SI1,62.6,57.0,6.64,6.56,4.13,5428
15304,0.79,Ideal,D,SI1,61.5,56.0,5.91,5.96,3.65,2896
1940,1.51,Premium,E,SI1,61.5,58.0,7.38,7.33,4.52,12644
25915,1.5,Premium,D,VS1,62.8,58.0,7.29,7.26,4.57,16793
18532,1.51,Very Good,I,VVS1,63.0,59.0,7.24,7.3,4.58,11088
420,0.3,Premium,F,VS1,60.5,60.0,4.29,4.31,2.6,658
13107,0.38,Premium,I,VS1,59.9,60.0,4.66,4.72,2.81,700
3,0.9,Very Good,E,VVS2,62.2,60.0,6.04,6.12,3.78,6289
22641,0.34,Ideal,G,IF,61.6,54.0,4.49,4.53,2.78,974
4053,1.09,Premium,H,VS1,60.2,61.0,6.7,6.66,4.02,5951
13637,0.51,Ideal,E,SI1,61.5,55.0,5.18,5.16,3.18,1546
21574,0.4,Good,D,SI1,63.5,55.0,4.67,4.72,2.98,720
12386,1.01,Very Good,E,SI1,62.6,57.0,6.36,6.41,4.0,4912
11173,0.3,Very Good,F,VS2,62.8,56.0,4.29,4.31,2.7,605
5273,1.01,Ideal,G,SI2,61.5,57.0,6.5,6.42,3.97,4299
1781,0.83,Very Good,F,SI1,62.1,58.0,5.98,6.06,3.74,3010
24830,1.26,Very Good,H,SI2,62.2,57.0,6.86,6.9,4.28,5736
10201,0.41,Ideal,F,VS2,62.3,57.0,4.78,4.75,2.97,1107
20244,1.0,Premium,F,SI1,62.9,57.0,6.37,6.32,3.99,4586
3340,0.5,Premium,E,VS2,62.6,58.0,5.07,5.12,3.19,1559
10152,0.33,Ideal,J,VVS1,62.1,54.0,4.45,4.47,2.77,509
12370,0.32,Ideal,D,VS2,62.0,55.0,4.41,4.37,2.72,972
1137,0.31,Good,J,SI2,63.3,58.0,4.34,4.35,2.75,335
19557,1.19,Ideal,F,VS2,62.0,57.0,6.78,6.76,4.2,8415
16079,0.3,Very Good,G,VVS1,63.1,56.0,4.28,4.25,2.69,1013
8303,2.06,Ideal,D,SI2,60.3,56.0,8.29,8.25,4.99,18371
23253,1.01,Premium,G,VS2,62.9,58.0,6.39,6.3,3.99,6108
10065,0.33,Ideal,F,VVS1,61.9,55.0,4.46,4.47,2.76,939
5913,1.03,Premium,F,VVS1,59.7,60.0,6.63,6.57,3.94,10546
384,0.71,Very Good,D,VVS2,62.3,60.0,5.65,5.71,3.54,3799
25876,1.73,Premium,F,SI2,61.5,60.0,7.75,7.66,4.74,9494
20498,1.21,Premium,F,VS2,61.3,58.0,6.89,6.84,4.21,8139
15106,0.48,Very Good,E,SI1,62.7,58.5,4.99,5.01,3.14,1349
4046,0.6,Ideal,F,SI1,62.7,54.0,5.43,5.39,3.39,1654
22054,0.53,Ideal,E,VS2,61.0,57.0,5.26,5.23,3.2,1727
15104,0.5,Very Good,G,SI1,61.1,57.0,5.14,5.2,3.16,1098
23908,0.3,Ideal,H,IF,61.3,58.0,4.3,4.31,2.64,764
14704,0.51,Ideal,E,SI1,61.5,55.0,5.18,5.15,3.18,1649
9149,0.4,Ideal,E,VS1,61.7,55.0,4.76,4.73,2.93,1125
10675,0.41,Premium,F,VS1,60.8,58.0,4.82,4.76,2.91,1076
6023,2.2,Ideal,J,VS2,61.6,57.0,8.34,8.39,5.15,15384
19479,0.32,Ideal,G,VS2,62.0,57.0,4.37,4.4,2.72,561
5526,0.44,Ideal,D,VS1,62.3,55.0,4.88,4.85,3.03,1294
5758,0.54,Very Good,F,VS1,60.0,59.0,5.26,5.32,3.17,1653
19167,0.53,Good,E,SI1,63.1,56.0,5.15,5.19,3.26,1355
26883,0.5,Very Good,J,VS2,63.2,60.0,5.06,5.01,3.18,1059
18346,1.12,Very Good,G,SI2,63.3,58.0,6.7,6.63,4.22,4478
5254,0.69,Ideal,F,SI1,61.3,55.0,5.72,5.74,3.51,2459
8421,0.51,Ideal,G,VVS2,62.0,57.0,5.13,5.1,3.17,1842
5360,0.9,Very Good,I,VS2,63.4,56.0,6.09,6.12,3.87,3489
21605,1.07,Ideal,F,SI1,60.6,57.0,6.62,6.67,1.07,5909
24070,1.01,Very Good,E,SI1,62.8,57.0,6.35,6.39,4.0,5411
14156,1.61,Ideal,I,SI1,62.7,55.0,7.54,7.48,4.71,9611
26842,1.42,Ideal,H,SI1,62.0,56.0,7.17,7.22,4.46,8529
16429,0.73,Premium,F,I1,59.3,61.0,5.88,5.75,3.46,1207
2731,0.53,Ideal,E,SI1,61.9,55.0,5.2,5.24,3.23,1585
20751,1.51,Very Good,D,SI2,63.2,59.0,7.25,7.18,4.56,7915
6992,0.7,Premium,G,SI1,61.4,60.0,5.69,5.74,3.51,2394
20468,0.3,Premium,E,VS2,61.7,61.0,4.31,4.28,2.65,844
3120,0.58,Premium,H,SI2,59.0,61.0,5.45,5.42,3.21,1066
25758,0.9,Premium,G,VS2,62.4,61.0,6.17,6.13,3.84,4137
12261,1.7,Premium,G,VS2,60.9,60.0,7.71,7.68,4.69,16123
18470,0.31,Premium,G,VS2,61.5,59.0,4.33,4.35,2.67,544
26221,0.7,Very Good,H,SI1,62.8,57.0,5.61,5.66,3.54,2214
2253,2.0,Very Good,E,SI2,63.5,59.0,7.9,7.98,5.04,15864
25833,0.43,Premium,G,VS2,61.2,58.0,4.9,4.84,2.98,1113
138,0.9,Good,H,VS2,61.5,61.0,6.15,6.24,3.81,4156
14346,0.7,Very Good,G,VS1,63.2,58.0,5.61,5.65,3.56,2473
24809,1.01,Very Good,D,SI1,59.8,56.0,6.57,6.6,3.94,5394
4762,0.32,Ideal,J,SI1,61.8,54.9,4.39,4.42,2.72,384
24056,0.33,Ideal,G,VS1,62.1,54.0,4.47,4.42,2.76,854
1868,0.4,Ideal,F,VVS1,61.3,55.0,4.78,4.75,2.92,1323
21303,0.23,Very Good,D,VS2,62.7,58.0,3.86,3.89,2.43,362
3040,0.63,Ideal,D,IF,62.5,55.0,5.47,5.5,3.43,6549
1804,0.9,Very Good,I,SI1,60.6,56.0,6.23,6.28,3.79,3730
15706,1.02,Ideal,D,SI2,58.9,61.0,6.56,6.62,3.88,4971
24002,0.71,Ideal,I,VS2,61.8,55.0,5.7,5.73,3.53,2614
6672,1.26,Very Good,G,VVS1,60.2,59.0,6.98,7.07,4.23,10922
11290,0.53,Premium,F,SI1,61.4,58.0,5.19,5.17,3.18,1324
10655,0.77,Premium,F,SI1,60.0,61.0,5.97,5.93,3.57,2745
16279,0.9,Premium,F,SI2,58.0,57.0,6.41,6.34,3.7,3704
5747,0.51,Ideal,G,VS1,59.7,57.0,5.25,5.2,3.12,1781
6250,0.9,Ideal,G,VS1,62.1,56.0,6.15,6.19,3.83,5540
13881,1.5,Premium,G,VS1,62.7,58.0,7.3,7.25,4.56,14234
8602,1.7,Ideal,H,VS1,,57.0,7.57,7.47,4.72,14266
1195,0.41,Ideal,E,VVS1,61.9,55.0,4.78,4.79,2.96,1367
13702,0.34,Ideal,H,VS2,61.2,55.0,4.49,4.53,2.76,517
11093,1.01,Premium,F,SI2,62.2,59.0,6.41,6.38,3.98,5096
23298,1.35,Ideal,H,SI2,60.0,57.0,7.19,7.15,4.3,5670
23778,0.36,Very Good,F,VS2,63.1,57.0,4.53,4.51,2.85,708
20211,1.14,Ideal,G,VVS1,61.0,56.0,6.75,6.8,4.13,9037
13560,0.35,Ideal,E,SI1,60.9,55.0,4.53,4.57,2.77,614
1225,0.41,Premium,G,SI1,62.5,58.0,4.78,4.75,2.98,923
26410,0.51,Premium,G,SI2,63.0,61.0,5.08,4.99,3.17,1056
20920,0.82,Premium,H,VS2,62.6,59.0,5.99,5.93,3.73,2939
17712,1.0,Premium,F,SI1,62.8,59.0,6.36,6.32,3.98,4939
21100,0.39,Very Good,I,VS2,60.2,61.0,4.74,4.79,2.87,696
13528,1.2,Very Good,H,SI2,58.8,61.0,6.94,6.98,4.09,5211
4335,0.58,Very Good,G,SI1,63.5,56.0,5.34,5.28,3.37,1393
21860,2.01,Very Good,H,SI2,,57.0,8.0,7.93,5.05,16111
17656,0.92,Very Good,G,VVS2,62.3,57.0,6.19,6.27,3.88,5183
4129,1.61,Very Good,I,SI2,60.9,63.0,7.5,7.54,4.58,7636
1807,0.4,Very Good,H,VVS2,63.2,55.0,4.73,4.7,2.98,1125
24770,1.0,Premium,H,SI1,62.4,59.0,6.42,6.37,3.99,4816
2095,1.07,Ideal,H,SI1,62.1,57.0,6.5,6.55,4.05,5220
9979,0.21,Premium,E,SI1,59.8,61.0,3.89,3.84,2.31,326
21186,0.53,Ideal,D,VS2,61.4,55.0,5.21,5.25,3.21,1857
21190,0.32,Premium,E,SI1,62.2,58.0,4.39,4.36,2.72,720
9279,0.32,Ideal,G,SI1,62.3,57.0,4.38,4.41,2.74,508
11893,0.27,Very Good,E,VS1,61.9,59.0,4.16,4.21,2.59,470
12354,0.73,Premium,G,SI1,62.8,59.0,5.76,5.68,3.59,2351
17351,1.18,Ideal,I,VS1,62.6,55.0,6.79,6.73,4.24,6661
26061,0.82,Ideal,G,SI2,61.0,55.0,6.04,5.99,3.67,2165
1830,0.27,Very Good,F,VVS2,61.3,62.0,4.15,4.2,2.56,552
17982,0.32,Very Good,G,VS2,61.9,56.0,4.36,4.39,2.71,576
864,0.36,Very Good,D,VVS1,59.0,59.0,4.66,4.69,2.76,1119
7088,0.73,Premium,G,I1,62.5,58.0,5.82,5.74,3.61,1395
22022,0.99,Fair,I,SI2,68.1,56.0,6.21,6.06,4.18,2811
8928,1.58,Ideal,E,VS1,62.6,56.0,7.41,7.44,4.65,17894
11069,0.35,Very Good,D,VVS2,60.0,56.0,4.61,4.63,2.77,1162
5148,0.4,Good,I,VVS1,63.3,57.0,4.67,4.71,2.97,842
1066,1.28,Very Good,H,VS1,61.2,55.0,6.98,7.04,4.29,8645
18493,1.03,Ideal,F,VS2,60.7,56.0,6.58,6.56,3.99,6662
23461,2.01,Ideal,H,VS1,61.9,57.0,8.15,8.05,5.01,17983
7812,0.71,Ideal,E,SI1,61.9,56.0,5.76,5.71,3.55,2404
402,0.26,Very Good,E,VVS2,61.4,57.0,4.1,4.13,2.52,506
17010,1.0,Very Good,I,VS1,63.3,55.0,6.39,6.34,4.03,4641
2743,1.02,Very Good,G,SI1,62.9,56.0,6.36,6.4,4.01,4704
16225,1.25,Ideal,G,VVS2,62.0,59.0,6.88,6.96,4.29,11089
26285,2.51,Premium,J,SI1,59.6,60.0,8.84,8.79,5.25,17452
21015,0.32,Ideal,E,VS2,61.9,55.0,4.42,4.43,2.74,702
7567,0.32,Very Good,E,SI1,60.4,61.0,4.39,4.42,2.66,524
14094,0.72,Ideal,G,VS1,61.7,56.0,5.75,5.78,3.56,3478
11500,0.41,Premium,D,VVS1,62.3,53.0,4.78,4.75,2.97,1582
4103,0.34,Premium,F,SI1,59.3,60.0,4.52,4.58,2.7,566
19144,2.58,Fair,F,SI2,65.2,59.0,8.58,8.51,5.57,12500
2502,0.3,Ideal,G,SI1,62.8,56.0,4.32,4.28,2.7,574
1742,0.35,Ideal,D,VS2,60.5,56.0,4.6,4.63,2.79,707
8377,0.33,Premium,F,VS2,62.4,58.0,4.41,4.37,2.74,854
23991,1.04,Premium,E,VVS1,62.5,59.0,6.46,6.41,4.02,10539
19483,0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,680
2942,0.84,Premium,E,VS2,62.4,60.0,6.04,5.98,3.75,3528
23124,1.01,Premium,G,VS2,62.5,60.0,6.37,6.31,3.96,5620
4713,0.76,Good,G,SI1,57.7,63.0,6.05,5.97,3.47,2447
21855,1.02,Very Good,I,VS1,62.2,60.0,6.4,6.43,3.99,5302
12611,0.4,Ideal,E,SI1,62.2,55.0,4.75,4.71,2.94,945
1634,1.53,Ideal,I,VS2,61.5,56.0,7.39,7.44,4.55,11434
25220,1.2,Fair,I,I1,65.1,55.0,6.65,6.59,4.31,2376
9833,2.01,Fair,G,SI2,63.8,59.0,7.77,7.87,4.99,14799
15857,1.1,Ideal,H,SI1,62.2,55.0,6.66,6.62,4.13,5636
9034,0.38,Ideal,F,VVS1,61.9,55.0,4.67,4.7,2.9,1096
21577,0.31,Good,D,SI2,63.7,58.0,4.27,4.3,2.73,462
6266,1.1,Ideal,E,SI2,61.6,56.0,6.66,6.63,4.09,5359
17652,0.31,Ideal,E,SI1,62.1,56.0,4.35,4.38,2.71,582
20892,1.01,Premium,I,SI1,62.7,60.0,6.36,6.27,3.96,2885
3664,0.54,Ideal,H,VS1,61.3,55.9,5.23,5.27,3.21,1633
7460,0.9,Very Good,H,VS1,62.7,56.0,6.15,6.2,3.87,3964
6609,1.15,Ideal,J,VS1,61.5,55.0,6.81,6.76,4.17,5152
12840,0.33,Premium,G,VS1,62.8,58.0,4.41,4.38,2.76,854
23317,0.33,Ideal,F,VS2,62.0,54.2,4.42,4.45,2.75,660
1246,1.7,Ideal,F,VS2,62.3,56.0,7.61,7.65,4.75,17892
21113,1.03,Very Good,D,VVS2,62.7,58.0,6.39,6.43,4.02,11677
18425,0.33,Very Good,G,IF,62.6,55.0,4.41,4.44,2.77,898
20582,0.35,Ideal,D,SI2,62.2,56.0,4.55,4.52,2.82,669
9354,1.2,Premium,E,SI1,,57.0,6.98,6.84,4.17,7362
689,0.27,Ideal,H,VVS2,62.1,57.0,4.15,4.1,2.56,623
4092,0.4,Ideal,E,VVS2,61.6,56.0,4.78,4.73,2.93,1056
2682,0.31,Ideal,G,VS1,61.5,56.0,4.43,4.39,2.71,802
1987,0.41,Premium,F,VS1,61.1,58.0,4.74,4.78,2.91,1007
13344,0.35,Ideal,G,IF,61.8,55.0,4.54,4.56,2.81,1044
4834,0.36,Very Good,F,SI1,60.3,58.0,4.6,4.65,2.79,600
13658,0.7,Good,D,VS1,60.4,62.0,5.73,5.76,3.47,3463
15130,0.51,Very Good,G,SI1,62.7,59.0,5.07,5.13,3.2,1243
15901,0.27,Ideal,G,IF,62.0,56.0,4.14,4.17,2.58,627
13984,0.41,Very Good,F,VS2,62.6,57.0,4.71,4.74,2.96,863
16930,2.18,Good,H,SI2,60.4,64.0,8.47,8.38,5.09,16842
16154,0.32,Premium,F,VS2,61.0,61.0,4.41,4.38,2.68,828
22972,0.97,Ideal,F,I1,60.7,56.0,6.43,6.41,3.9,2856
16216,1.04,Ideal,H,SI2,60.3,57.0,6.54,6.59,3.96,4323
601,0.59,Very Good,G,SI1,63.0,57.0,5.35,5.38,3.38,1412
8776,0.41,Ideal,F,VS1,61.3,57.0,4.77,4.79,2.93,1007
26056,0.44,Premium,E,VS2,60.4,59.0,4.9,4.93,2.97,1003
16308,1.71,Premium,I,VS2,62.8,59.0,7.58,7.52,4.74,11958
20950,0.7,Very Good,G,VS2,61.8,55.0,5.69,5.74,3.53,3026
11393,1.01,Premium,G,VS2,62.4,58.0,6.38,6.41,3.99,5999
4750,0.43,Premium,F,VS2,59.8,58.0,4.89,4.94,2.94,905
26425,1.03,Very Good,D,SI2,62.8,56.0,6.43,6.46,4.05,4679
9132,1.34,Premium,G,SI2,61.7,58.0,7.1,7.04,4.36,6583
24240,1.22,Very Good,G,SI2,63.2,58.0,6.82,6.76,4.29,6409
6484,0.81,Very Good,G,SI2,62.9,56.9,5.89,5.96,3.73,2493
1462,1.57,Ideal,I,VS2,62.8,57.0,7.46,7.37,4.66,10462
610,1.52,Good,G,SI1,64.4,59.0,7.18,7.25,4.65,9368
5175,0.6,Good,G,VS1,60.1,61.0,5.44,5.5,3.29,1757
17201,0.5,Ideal,E,VS1,62.7,57.0,5.04,5.11,3.18,1745
7267,0.95,Premium,G,SI1,58.0,62.0,6.47,6.42,3.74,4426
16934,1.04,Ideal,G,VS2,61.4,57.0,6.5,6.53,4.0,6177
22877,0.29,Very Good,H,VVS2,62.2,54.0,4.23,4.26,2.64,466
11987,0.5,Premium,E,VS2,59.3,62.0,5.25,5.18,3.09,1684
5611,0.3,Very Good,D,VS2,62.0,59.0,4.22,4.27,2.63,710
15837,0.56,Ideal,H,VS1,61.6,56.0,5.31,5.34,3.28,1949
4287,0.52,Premium,E,SI1,59.8,61.0,5.2,5.17,3.1,1577
22037,2.14,Premium,H,SI2,62.0,60.0,8.27,8.19,5.1,16723
26383,0.72,Premium,F,VS2,61.5,58.0,5.73,5.69,3.51,2646
4807,0.95,Very Good,E,SI1,61.6,56.0,6.31,6.36,3.9,4738
17433,0.39,Premium,E,SI2,63.0,61.0,4.65,4.62,2.92,834
3932,2.14,Ideal,H,SI2,61.9,57.0,8.34,8.28,5.14,12400
3521,0.56,Ideal,D,VS2,61.5,57.0,5.28,5.33,3.26,1963
25347,0.82,Ideal,E,SI1,61.8,58.0,5.99,6.05,3.72,3622
2350,0.38,Ideal,D,VVS2,60.3,57.0,4.77,4.71,2.86,1060
12723,0.31,Very Good,E,VVS1,60.3,57.0,4.41,4.44,2.67,752
7454,0.55,Very Good,F,VS1,61.2,56.4,5.28,5.33,3.25,1975
19857,0.36,Very Good,D,SI1,63.2,56.0,4.56,4.52,2.87,794
3075,0.33,Premium,E,VVS1,60.1,58.0,4.51,4.47,2.7,1052
26103,1.01,Premium,G,SI1,60.2,58.0,6.48,6.44,3.89,4072
25640,2.02,Very Good,H,SI1,63.4,60.0,7.96,8.04,5.07,17672
17367,1.8,Ideal,F,SI1,61.4,54.0,7.86,7.82,4.81,16340
9061,0.71,Very Good,I,SI1,58.9,59.0,5.78,5.84,3.42,2141
14337,0.4,Very Good,G,SI1,62.9,57.0,4.69,4.72,2.96,699
18286,0.33,Ideal,I,IF,61.6,55.0,4.46,4.47,2.75,694
13010,0.61,Ideal,E,VS2,61.4,56.0,5.47,5.51,3.37,2434
23540,1.16,Ideal,G,IF,62.0,57.0,6.73,6.7,4.16,10082
21112,1.26,Very Good,G,SI1,61.7,60.0,6.85,6.9,4.24,6733
5326,0.41,Premium,D,VS2,61.8,58.0,4.76,4.79,2.95,846
1198,0.71,Very Good,D,SI1,60.1,60.0,5.76,5.79,3.47,2921
14323,1.22,Premium,E,VVS1,61.1,60.0,6.87,6.85,4.19,13824
20307,0.83,Ideal,H,VS2,61.6,55.0,6.04,6.08,3.73,3171
10912,0.35,Ideal,J,VS1,62.6,53.7,4.51,4.54,2.83,483
26947,0.9,Very Good,D,SI2,60.3,63.0,6.22,6.12,3.72,3473
21204,1.55,Ideal,J,VS2,61.7,57.0,7.37,7.42,4.56,7416
14665,0.54,Ideal,G,SI1,61.4,54.0,5.27,5.35,3.26,1384
7033,0.51,Good,D,SI2,63.8,56.0,5.07,5.09,3.24,1180
26184,0.3,Ideal,F,SI1,61.9,56.0,4.29,4.33,2.67,475
12613,1.37,Ideal,G,VS1,62.2,55.0,7.09,7.12,4.42,10927
21723,1.55,Ideal,D,VS2,60.1,58.0,7.56,7.54,4.54,15845
26171,1.01,Premium,G,SI2,63.0,58.0,6.34,6.29,3.98,4038
3624,1.21,Ideal,H,SI1,62.9,57.0,6.78,6.74,4.25,4249
20614,1.01,Fair,E,SI2,57.1,59.0,6.65,6.69,3.81,4600
4956,0.7,Very Good,I,SI2,61.8,58.0,5.65,5.71,3.51,1977
19023,1.0,Very Good,G,SI1,58.6,63.0,6.56,6.58,3.85,4218
1936,0.34,Premium,E,SI1,61.9,59.0,4.44,4.48,2.76,596
19376,0.24,Very Good,F,VVS2,61.8,56.0,4.01,4.04,2.48,608
12024,0.36,Very Good,I,VS1,60.9,61.0,4.58,4.61,2.8,568
25479,0.32,Ideal,J,IF,62.2,56.0,4.41,4.37,2.73,684
23392,1.12,Ideal,F,VVS2,61.4,57.0,6.66,6.69,4.1,9461
7790,1.51,Premium,F,VS2,62.5,58.0,7.36,7.21,4.55,14294
43,0.43,Premium,F,SI1,60.5,60.0,4.88,4.84,2.94,1016
5129,0.38,Ideal,E,SI1,61.4,57.0,4.64,4.67,2.86,653
16728,0.7,Ideal,I,SI1,61.9,58.0,5.67,5.7,3.52,2054
11018,1.52,Premium,G,SI1,62.2,58.0,7.39,7.33,4.58,8512
26105,0.32,Premium,G,VS1,62.1,55.0,4.44,4.41,2.75,828
10741,0.61,Ideal,G,VVS2,60.1,57.0,5.52,5.54,3.32,2816
10994,0.38,Premium,I,VS2,61.8,59.0,4.64,4.61,2.86,812
15609,0.52,Premium,G,VS1,62.4,59.0,5.13,5.16,3.21,1689
369,0.53,Ideal,J,SI2,61.9,54.0,5.2,5.23,3.23,856
11570,0.9,Very Good,G,SI2,63.1,59.0,6.11,6.16,3.87,3353
6823,0.53,Ideal,E,VS2,61.8,55.0,5.21,5.24,3.23,2163
6788,0.3,Good,H,VVS2,63.6,56.0,4.26,4.29,2.72,605
7303,1.0,Very Good,H,SI1,61.9,58.0,6.3,6.37,3.92,4953
26287,0.54,Very Good,D,VS2,60.5,59.0,5.24,5.28,3.18,1885
1898,0.25,Ideal,G,VS1,,56.0,4.01,4.04,2.52,454
18720,0.3,Ideal,H,SI1,61.6,57.0,4.28,4.32,2.65,572
5264,0.75,Premium,G,VVS2,62.5,56.0,5.84,5.78,3.63,3486
10931,1.21,Ideal,E,VVS2,61.7,57.0,6.8,6.88,4.22,13661
3289,0.9,Ideal,H,SI1,62.5,56.0,6.14,6.18,3.85,4492
8814,0.31,Ideal,G,IF,62.1,54.0,4.37,4.39,2.72,891
26148,0.4,Very Good,E,SI1,63.3,56.0,4.74,4.68,2.98,882
16984,0.5,Ideal,D,VS2,62.5,54.0,5.05,5.09,3.17,1752
8747,0.58,Ideal,D,SI2,61.2,57.0,5.4,5.36,3.29,1442
6752,0.26,Very Good,F,SI1,61.4,56.0,4.13,4.16,2.54,401
7516,0.38,Ideal,E,VVS1,61.9,53.7,4.66,4.67,2.89,1245
2779,0.86,Premium,H,SI2,,58.0,6.15,6.12,3.74,2757
25695,0.7,Ideal,F,VS1,62.0,55.0,5.74,5.71,3.55,2751
19294,0.53,Very Good,F,VS2,63.4,56.0,5.16,5.13,3.26,1636
6100,0.39,Ideal,F,VS1,60.9,56.0,4.68,4.75,2.87,894
22383,0.38,Ideal,F,SI1,61.8,55.0,4.66,4.69,2.89,640
4804,1.01,Ideal,G,VS2,61.9,56.0,6.4,6.44,3.97,7179
23444,1.0,Good,E,SI1,57.6,65.0,6.47,6.44,3.72,3696
2339,0.3,Ideal,G,VVS2,61.8,57.0,4.31,4.33,2.67,850
3112,1.32,Very Good,H,SI1,62.3,58.0,6.96,7.0,4.35,7389
18982,0.36,Ideal,I,VVS1,61.7,56.0,4.59,4.62,2.84,824
8618,0.28,Very Good,F,VS2,60.8,58.0,4.19,4.26,2.57,487
23038,0.91,Fair,D,VS2,65.1,63.0,6.02,6.0,3.91,4439
19350,1.5,Ideal,I,SI1,,55.0,7.35,7.31,4.57,8736
6663,0.34,Ideal,E,VS1,60.8,57.0,4.49,4.53,2.74,805
1728,1.37,Premium,J,VS1,60.0,62.0,7.24,7.21,4.33,5370
5325,0.9,Ideal,I,VVS2,61.9,55.0,6.21,6.23,3.85,4011
18837,1.26,Premium,D,SI1,59.5,59.0,7.13,7.06,4.22,7903
5151,0.73,Premium,F,VS2,62.3,60.0,5.77,5.73,3.58,2683
24834,0.71,Fair,J,SI2,66.1,58.0,5.53,5.43,3.62,1362
7651,0.31,Ideal,F,VS2,60.8,57.0,4.39,4.36,2.66,802
25705,0.33,Ideal,D,SI2,61.3,56.0,4.45,4.49,2.74,492
6373,0.9,Premium,I,SI2,,59.0,6.11,6.07,3.79,2826
12251,0.54,Good,E,SI2,63.8,54.0,5.18,5.17,3.3,1250
13490,0.91,Ideal,D,VVS2,62.0,54.0,6.2,6.25,3.86,8707
16299,0.7,Premium,F,SI2,61.8,60.0,5.65,5.71,3.51,2213
22769,0.32,Premium,E,SI1,60.4,61.0,4.42,4.39,2.66,672
16964,1.54,Premium,G,SI2,62.4,57.0,7.39,7.36,4.6,8969
3363,1.01,Ideal,E,SI2,61.6,58.0,6.45,6.5,3.99,4668
2533,0.71,Good,I,VVS1,63.4,57.0,5.67,5.71,3.61,2549
17438,0.64,Ideal,H,SI2,60.8,56.0,5.57,5.61,3.4,1125
11581,0.32,Premium,F,VS2,62.1,59.0,4.35,4.41,2.72,645
22556,0.46,Premium,E,VS2,60.2,60.0,5.01,4.96,3.0,1208
13523,1.0,Ideal,E,VS2,61.3,58.0,6.41,6.44,3.94,7370
21472,0.37,Ideal,I,IF,61.4,55.0,4.65,4.67,2.86,754
5418,1.5,Premium,G,SI1,62.3,60.0,7.27,7.17,4.5,7535
23063,0.9,Premium,H,VS2,62.3,58.0,6.18,6.09,3.82,3919
21304,0.9,Very Good,F,SI1,59.1,59.0,6.3,6.35,3.74,4498
6736,1.08,Premium,H,SI1,62.6,56.0,6.58,6.52,4.1,4826
2101,0.39,Ideal,J,SI1,62.6,53.0,4.68,4.71,2.94,539
1721,1.07,Ideal,H,SI1,61.0,56.0,6.6,6.68,4.05,5281
540,1.22,Premium,E,SI1,62.3,59.0,6.8,6.74,4.22,7395
23176,1.53,Premium,G,SI1,58.4,59.0,7.62,7.55,4.43,9476
26823,0.33,Ideal,F,VVS1,61.8,55.0,4.44,4.46,2.75,1141
9632,1.01,Premium,G,SI2,60.1,58.0,6.54,6.39,3.89,3173
13055,1.25,Premium,H,SI1,60.7,58.0,7.04,6.99,4.26,5027
18793,0.3,Ideal,G,VS1,62.6,57.0,4.29,4.27,2.68,776
7589,1.53,Very Good,F,SI1,61.9,56.0,7.45,7.32,4.57,12621
126,0.9,Premium,I,VS2,61.2,62.0,6.19,6.13,3.77,3338
14867,1.17,Premium,D,VS1,61.7,59.0,6.77,6.72,4.16,10115
6526,0.5,Good,H,VVS2,66.1,58.0,4.87,4.9,3.23,1214
25962,0.35,Ideal,E,VS2,62.0,57.0,4.51,4.55,2.81,767
20213,0.97,Very Good,F,VVS2,,60.0,6.49,6.53,3.78,6889
23669,0.36,Ideal,E,VS2,61.7,55.0,4.57,4.63,2.84,789
5409,1.0,Good,J,VS2,64.3,59.0,6.27,6.21,4.01,3580
23409,2.38,Premium,J,VS2,62.1,58.0,8.54,8.49,5.29,18559
